overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style.Size:,style.Color:,vote,image,style.Metal Type:,,,
4,TRUE,"11 2, 2014",A2587ODC0PVG6Y,B00062NHH0,jimmyliu,"Clothes, good quality, very comfortable to wear cotton clothes size slightly larger","Clothes, good quality, very comfortable to wear cotton clothes size slightly larger",1414886400,Large,White,,,,,,
4,TRUE,"11 2, 2014",A3UISQS4EXTC3Y,B00062NHH0,image maker,nice look- good fit.,Four Stars,1414886400,X-Large,White,,,,,,
4,TRUE,"11 2, 2014",A14JSJQBD7ZVWG,B00062NHH0,GregoryF,always good!,love new undershirts!,1414886400,Large,White,,,,,,
5,TRUE,"11 2, 2014",A28S2P4SS1OBWM,B00062NHH0,Jonathon H.,Great T's!  Fast shipping.,Great T's! Fast shipping,1414886400,Large,Black,,,,,,
4,TRUE,"11 1, 2014",A2QG6KNCP53QF,B00062NHH0,yuanwen,Very comfortable though too large,Four Stars,1414800000,Medium,Black,,,,,,
3,TRUE,"11 1, 2014",A2U2B5UBTXJ5J2,B00062NHH0,Jeaney Bai,I am 180cm high and weight is 80KG.  the l/g size is too large for me although I always fit as L in other clothes,size problem,1414800000,Large,White,,,,,,
2,TRUE,"10 31, 2014",ACVH4PFETQ1GJ,B00062NHH0,Sylvia Collins,"I was disappointed, because I was supposed to get one white, one grey and one black shirt and all three were white. Could not be botthered to exchange. They were not as long as I would have liked. Am female and wear them as nightsirts. They'have to do.  SC","I was disappointed, because I was supposed to get one white",1414713600,Large,White,,,,,,
5,TRUE,"10 31, 2014",A3UUQBM7UGCNAI,B00062NHH0,Robin D,"CK is a favorite underwear brand of mine for years because of repeat-washing durability along with use of good quality, comfortable cotton. These v-necked tee shirts are no exception. I'd buy them again. Would have preferred slightly more length in the body, but I am long-waisted. Perhaps a tall size would have been better for me, but then the short sleeves tend to be too long, so I went with the XL. I would purchase these again, and probably will.","Well constructed, collar and sleeve cuffs don't roll up or distort, long enough but not a ""tall"" in fit",1414713600,X-Large,Black,,,,,,
4,TRUE,"10 31, 2014",A2JS3VXWQRSDJL,B00062NHH0,Chaofan Li,எப்படிோ CK ஸ்டோர்ல வாங்கினதைக் காட்டிலும் இது 8cm நீளமா இருக்கு. மெட்டீரியல் கொஞ்சம் வித்தியாசமா இருக்கு. ஆனாலும் நல்லா இருக்கும் டி-ஷர்ட் தான்.,Not same as what I bought from store,1414713600,Medium,Black,,,,,,
5,TRUE,"10 30, 2014",A1KSB3Y1JU7BAU,B00062NHH0,TONY MAGZ,Perfect,Five Stars,1414627200,Small,Black,,,,,,
5,TRUE,"10 30, 2014",A14TYIM3I9FNB2,B00062NHH0,WangDeng,Suitable for me,Five Stars,1414627200,Medium,White/Black/Heather Grey,,,,,,
5,FALSE,"10 29, 2014",A2FH61AZ3ZQY8U,B00062NHH0,JOHN ALEXANDER MITROVITCH BENAVIDES,"very good product, it could recommend","very good product, it could recommend",1414540800,Medium,White,,,,,,
3,TRUE,"10 29, 2014",A1COZS9JM6J75S,B00062NHH0,Abdulrahman Alshammary,"I order small i thought is going well but it comes like bigger than me. I don't have choise to choose ""X small""",... small i thought is going well but it comes like bigger than me,1414540800,Small,White,,,,,,
5,TRUE,"10 28, 2014",A1UO8FF7SF4H0P,B00062NHH0,Debi,"fiance wears these. Great/perfect fit, soft.",Five Stars,1414454400,Medium,White,,,,,,
5,TRUE,"10 27, 2014",A3QOIJZ06WZLW6,B00062NHH0,levenbreechvor,Soft and quality cotton. Would recommend and repurchase.,Would recommend and repurchase,1414368000,Medium,White,,,,,,
4,FALSE,"10 27, 2014",A260XHCBDRMDP5,B00062NHH0,TATIANA KORNECKI,GOOD,Four Stars,1414368000,Medium,White/Black/Heather Grey,,,,,,
4,TRUE,"10 26, 2014",A1CHSI1DSF4Y0B,B00062NHH0,thirteenking,"The clothes some long, quality is good, comfortable to wear.","quality is good, comfortable to wear",1414281600,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"10 26, 2014",A3UHTR5LONONG4,B00062NHH0,joseph soussana,"Well designed , good quality cotton , true to size and fit . Minimal shrinking if you do not dry in dryer.",good quality cotton,1414281600,X-Large,White/Black/Heather Grey,,,,,,
5,TRUE,"10 21, 2014",A30QAE484GNEG1,B00062NHH0,Hemant Pande,"Well, when you buy a CK, you get a CK; what else can I say?",CK is CK,1413849600,X-Large,White,,,,,,
3,TRUE,"10 21, 2014",A3I3F6AMBYD08T,B00062NHH0,brent morgan,"I'm 6'0"" and 180lbs and I ordered the medium.  The fabric is very soft and seems to be of high quality, but the shirt is very loose and kind of blousey.  Not a fan.",Not a trim fit.,1413849600,Medium,White,,,,,,
2,FALSE,"10 20, 2014",A1FISJ2JJJ7IFV,B00062NHH0,John P AZ,"The shirts fit nicely right out of the package but after 1 wash, 2 of the 3 shirts shrunk so much that they're no longer wearable.",wear once and donate to goodwill,1413763200,X-Large,Blue Depths,,,,,,
4,TRUE,"10 19, 2014",A1MONV99E8FZ7F,B00062NHH0,cctome,"In addition to larger, I liked","In addition to larger, I liked",1413676800,Large,White/Black/Heather Grey,,,,,,
4,TRUE,"10 16, 2014",AS6MBE1PQ1OV3,B00062NHH0,Cristian David,great t-shirt,Four Stars,1413417600,Small,White,,,,,,
5,TRUE,"10 16, 2014",A324CXEKADS35M,B00062NHH0,gaozidong,"Fit very well, very comfortable",Five Stars,1413417600,Large,White/Black/Heather Grey,,,,,,
4,TRUE,"10 16, 2014",A3AB1OY82DBNFQ,B00062NHH0,Gautam Shroff,"These fit well and the colors look nice, although the newness of the material wears off pretty fast which is disappointing from CK. Nevertheless its fine to wear as an undershirt or at home","Good fit, nice colors",1413417600,Medium,Blue Depths,,,,,,
3,TRUE,"10 15, 2014",A3EUXEDW38MAEB,B00062NHH0,J. Tuchman,"Fabric is stretchier than I had expected, and the shirt fits on the small side.",Nice shirts...,1413331200,X-Large,Black,,,,,,
4,TRUE,"10 13, 2014",A3TXEXTX280ZVB,B00062NHH0,Usagiiichan,he loved the fit. the v isn't too low and the colors are nice. comfy and soft but not too thin.,bought these for my boyfriend,1413158400,Medium,White/Black/Heather Grey,,,,,,
4,TRUE,"10 13, 2014",AU92BJKZOXR9L,B00062NHH0,Jeff,It is a very comfortable shirt.  It fits a little large.  I am pleased with the purchase.,Very comfortable,1413158400,X-Large,White,,,,,,
4,TRUE,"10 12, 2014",A36BFZSNQ8UV5T,B00062NHH0,bing wang,nicebut small,Four Stars,1413072000,Small,White/Black/Heather Grey,,,,,,
4,TRUE,"10 11, 2014",A86OR8O4F18UD,B00062NHH0,Yi Rong,slightly  long,Four Stars,1412985600,Medium,White/Black/Heather Grey,,,,,,
1,TRUE,"10 9, 2014",A2VK89DSSJGGBO,B00062NHH0,Panda84,"The material is thinner than it used to be and after washing it once, it shrank a couple inches in length. I won't be getting this brand again which is sad because my husband used to love it.",Not what it used to be,1412812800,Medium,Black,,,,,,
5,TRUE,"10 8, 2014",A2MTH19M4Z6DQK,B00062NHH0,Denver Root,"These fit well, seem to be made of good quality and thickness fabric, and are sewn with high enough quality that I could wear them by themselves and not just as an undershirt.",seem to be made of good quality and thickness fabric,1412726400,Small,White,,,,,,
5,TRUE,"10 8, 2014",AKTVQF392SGJ3,B00062NHH0,littleenginethatcould,My husband loves Calvin Klein t-shirts because the fit is just right and they are a little bit longer than other brands. This one is a winner in our house.,So soft,1412726400,X-Large,White,,,,,,
1,TRUE,"10 7, 2014",A3SGFMSRBZDS87,B00062NHH0,Ignacio Garrido,"Way too big and definetly not ""V"" neck",One Star,1412640000,,,,,,,,
1,TRUE,"10 6, 2014",A2CO3TOP5NTALQ,B00062NHH0,davidtang,Too big.,One Star,1412553600,X-Large,Black,,,,,,
5,TRUE,"10 6, 2014",A25HDH0B6M5WM,B00062NHH0,Wei Du,"great t-shirt! fits me well! I am 168cm tall, thin, and s size is perfect for my body type",great t-shirt!,1412553600,Small,White/Black/Heather Grey,,,,,,
4,TRUE,"10 1, 2014",A3PYWX2BC5CJY1,B00062NHH0,liu hongjian,zhiliang soso,Four Stars,1412121600,Medium,White/Black/Heather Grey,,,,,,
4,TRUE,"10 1, 2014",A14ZOEX5QPWYL3,B00062NHH0,Patrick G.,Does the job!,excellent t-shirts,1412121600,Medium,White,,,,,,
4,TRUE,"10 1, 2014",A191B24X7RWZ7Z,B00062NHH0,Gerard,These are the best undershirts available.  Could be an inch or two longer - but they are a good 3 inches longer than comparable Hanes (after washing).,Best Available,1412121600,X-Large,White,,,,,,
5,TRUE,"10 1, 2014",A24DLZJN5T5Z74,B00062NHH0,Liza Groscost,Great,Five Stars,1412121600,Large,White,,,,,,
5,TRUE,"09 30, 2014",A1QUQ5UQYKD7B8,B00062NHH0,Robert Baldrian,none,Five Stars,1412035200,X-Large,Blue Depths,,,,,,
5,TRUE,"09 30, 2014",A13QV5DA8LXU4P,B00062NHH0,AugustoD,100% recomended,100% recomended,1412035200,Medium,White,,,,,,
5,FALSE,"09 29, 2014",AUT9I05DBHJK1,B00062NHH0,T Shane,I wear these every day and love 'em.,Love these T's!,1411948800,Large,Black,,,,,,
5,TRUE,"09 28, 2014",A2SQ9RYL765YTV,B00062NHH0,salah,Commodity excellent try it was very elegant and beautiful,Commodity excellent try it was very elegant and beautiful,1411862400,Medium,White,,,,,,
5,TRUE,"09 26, 2014",AIFYBCCBG78VO,B00062NHH0,Rosewigg,These shirts fit well and wash well. Could not ask for more.,Five Stars,1411689600,Medium,Black,,,,,,
3,TRUE,"09 26, 2014",A1RHH06OLDHFN3,B00062NHH0,Big Nick,Good fit and quality but the neck area was to narrow for me.,Three Stars,1411689600,X-Large,Blue Depths,,,,,,
5,TRUE,"09 25, 2014",A1IOMQGMAYGYT4,B00062NHH0,Valentino Massimo,"Yeah.. the name still holds some sway.. even if just for these T's .. fit well , wash well .. all good .. get them , a bit pricy though",Calvin Klein,1411603200,Medium,White,,,,,,
2,TRUE,"09 23, 2014",A2JLDYNWO6UI18,B00062NHH0,Tom Ye,WAY TOO BIG.,Two Stars,1411430400,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"09 22, 2014",A2WAQGJE1ZIKVM,B00062NHH0,Savage Watson,My husband has to wear white V-necks every day for work. He's tried every brand and Calvin Klein are the softest and the brightest white. They also last longer through washes than the other brands.,Best White V-Neck,1411344000,Large,White,,,,,,
4,TRUE,"09 22, 2014",AUVINFEAVT54X,B00062NHH0,Tim Perfetto,Shrink them in the dryer a few times (three for me). Then they are small enough to be called small... Otherwise no complaints. I am a male with a 36 inch chest.,Good quality,1411344000,Small,White/Black/Heather Grey,,,,,,
2,TRUE,"09 20, 2014",A13FX91QGLPGSD,B00062NHH0,Joe,I typically buy black and whil ck t's because of the fit and how well they wear/last but the colored t's are average cotton t's at best...including shrinkage,Not as nice...,1411171200,X-Large,Blue Depths,,,,,,
5,TRUE,"09 19, 2014",A2USRLTHU5GMNS,B00062NHH0,Chris,I love the Calvin Kline white V-neck tees the run bigger than I would like last year I got the extra-large and those were too big this year I got the large fit me a lot better and they last a long time. I'll be getting them again next year,Great shirts,1411084800,Large,White,,,,,,
4,TRUE,"09 18, 2014",AWL272A5MJ3KH,B00062NHH0,Raven K,"Fit is great. Black and grey shirts are exactly as I hoped, but the white shirt is a bit thin.",Comfortable shirts for hot days,1410998400,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"09 17, 2014",ATOLR3O0WP1GR,B00062NHH0,W. Chavez,"This is a great quality undershirt that I bought in white but they run a little big though, so if your into fitted sizes like me go one size down.",A tad big,1410912000,Small,White,,,,,,
5,TRUE,"09 15, 2014",A25D9HD37QB0VN,B00062NHH0,BigZ,BF likes these,Five Stars,1410739200,Medium,Black,,,,,,
5,TRUE,"09 14, 2014",A3JKPIWMDCH79T,B00062NHH0,James Morris,I use these as workout shirts. They're comfy and the right price. :),Comfy,1410652800,Large,Black,,,,,,
4,TRUE,"09 14, 2014",A2TPG2I7K07BVZ,B00062NHH0,Wu Zeyu,Wears comfortable while a little larger than expected.,Four Stars,1410652800,Medium,Black,,,,,,
3,TRUE,"09 13, 2014",A36GX37RBXRCJY,B00062NHH0,Joseph,"The fit is very nice, however the small marks where the tape held the shirts in a fold during shipping have not washed away and do not appear to be going away after 4 washings so far. I guess they will make good work shirts.",Tape marks on chest will not wash away.,1410566400,Large,Black,,,,,,
5,TRUE,"09 10, 2014",A3PYRMJ4MB9CRZ,B00062NHH0,Carlos Alviarez,The first time I ordered them I ordered my size which is usually a large and it was too big. I returned it and got medium which fit perfectly,Great shirts but runs a little big,1410307200,Medium,White/Black/Heather Grey,,,,,,
3,TRUE,"09 09, 2014",A1EOL62W19SFCP,B00062NHH0,Carlos Febres Cordero,almost size xlarge,It's okay,1410220800,Large,White,,,,,,
4,TRUE,"09 07, 2014",A36PC8IEGF5919,B00062NHH0,HANFENGZHOU,"i should choose ""s ""size.",Four Stars,1410048000,Medium,White/Black/Heather Grey,,,,,,
4,TRUE,"09 06, 2014",A3N1ZFL4TNWUIM,B00062NHH0,waheed,Nice choice for casual and home wear !!,Perfect choice !!,1409961600,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"09 04, 2014",A1LSE61KYFSZ3Z,B00062NHH0,PsyCMI47,"Love these so much I should order more. The fit is fantastic, and they are very soft.",Five Stars,1409788800,X-Large,Black,,,,,,
5,TRUE,"09 04, 2014",A14OQI1V8I9HUL,B00062NHH0,Alfredo Garcia,Excellent quality,Five Stars,1409788800,Medium,White,,,,,,
4,FALSE,"09 03, 2014",A27Z4MOP148ECR,B00062NHH0,Oleg B,Great t-shirts!,Four Stars,1409702400,X-Large,White,,,,,,
3,FALSE,"09 03, 2014",AKUPYUW067LA5,B00062NHH0,Jason Whetsell,A lot larger than described,Three Stars,1409702400,Large,White,,,,,,
1,TRUE,"09 02, 2014",A1OFA7B2CSBWHS,B00062NHH0,neuropathy,"I couldn't wear these out or under anything because they're enormous. The only place you can wear them will be to bed, and even then you'll look silly. I wish I could return them, but I tried shrinking them and that didn't work - avoid, unless you're big and tall... These should be marked Big and tall - CK used to make a great fitting shirt, but this is not it!",Awful fit. They're huge. Only wearable to bed.,1409616000,Medium,White/Black/Heather Grey,2,,,,,
5,TRUE,"09 02, 2014",A3VT5KJGHZW23J,B00062NHH0,Dayanara,Love them.,Great fit.,1409616000,Small,Black,,,,,,
5,TRUE,"09 02, 2014",AWPUHFZ3UQ34G,B00062NHH0,Turki,goooood,Five Stars,1409616000,Large,Blue Depths,,,,,,
5,TRUE,"08 31, 2014",A1X7PZNREV143Z,B00062NHH0,PG,I purchase as a gift for my son. Perfect fit and he wears them as everyday t-shirts.,Great shirts,1409443200,Medium,White,,,,,,
5,TRUE,"08 30, 2014",A1G3SNSDL785DE,B00062NHH0,JJP Sarasota,My wife uses these as bed clothes in the Summer and just loves them.  Not only are they kind of cool looking the material Calvin Klein uses is so soft and nice.  She liked them so much I ended up buying some for myself except for day time wear and I love the feel and fit of them too.  Great product.,Makes for some great PJ's,1409356800,Medium,Black,,,,,,
3,TRUE,"08 30, 2014",A3SS9WRO553B5Q,B00062NHH0,etir,Good quality.on time,Three Stars,1409356800,Small,White,,,,,,
4,TRUE,"08 28, 2014",AGEW60YH65XLX,B00062NHH0,Michael,"If v-neck vaanga poringa na, Calvin Klein dhaan eduthukonga.",Four Stars,1409184000,Large,White,,,,,,
3,TRUE,"08 28, 2014",A1YQ67X0U63P9X,B00062NHH0,Mauricio,"Large before washing, good after shrinking in a normal Wash. Quality is just acceptable.",good after shrinking in a normal Wash,1409184000,Medium,White/Black/Heather Grey,,,,,,
5,FALSE,"08 28, 2014",AM35WL9TQL5OM,B00062NHH0,Colin M Carrell,Nice shirts. I will buy more.,Five Stars,1409184000,Large,White,,,,,,
5,TRUE,"08 28, 2014",A31VRJWESL2RL9,B00062NHH0,LaRita B. Jacobs,These tees are soft and comfortable. Hubby liked them so well we ordered a second package within a week of receiving the first package. The length is enough to tuck in without extra bulk.,"NIce quality, Nice fit",1409184000,Large,White,,,,,,
5,TRUE,"08 27, 2014",A2LFTGPHGUS45V,B00062NHH0,T. D. Randall,Great Tee shirt!,Five Stars,1409097600,Large,White,,,,,,
5,FALSE,"08 26, 2014",AAHRZKOCWFQ02,B00062NHH0,Big girl,The material is soft and comfortable!,Very Comfy!,1409011200,Large,Black,,,,,,
4,TRUE,"08 25, 2014",A3M5VDOGLB5BQC,B00062NHH0,Rosie Alba,like the material and fit well.  Didn't like the price $$$,Liked it!,1408924800,X-Large,White,,,,,,
4,TRUE,"08 25, 2014",A2UF91WBEMWTDQ,B00062NHH0,FedericoB,"Good quality, i like how these t-shirts fits on me, no more to say.",Four Stars,1408924800,Medium,White/Black/Heather Grey,,,,,,
5,TRUE,"08 20, 2014",AYL8CIPE67PO1,B00062NHH0,Devin Delaosa,Excellent!,Five Stars,1408492800,X-Large,White/Black/Heather Grey,,,,,,
4,FALSE,"08 20, 2014",A21CGYKO1ZJPDT,B00062NHH0,Murilo Campos,"A little bit large for a Medium size, i believe. Im 5ft7",MediumSize,1408492800,Medium,White,,,,,,
5,TRUE,"08 20, 2014",AL0G3E32LVXA1,B00062NHH0,Chris,I wear an XL in all my shirts but I was reading the reviews & saw people was saying it runs big so yeah it do thanks goodness I orderd a L the L fits just right so if I wear a XL make sure u order a L great shirt i like it,Good Ck shirt,1408492800,Large,Black,,,,,,
4,TRUE,"08 20, 2014",A19LYK4XTO73V9,B00062NHH0,Andrey,Excellent!,Four Stars,1408492800,Large,Blue Depths,,,,,,
5,TRUE,"08 19, 2014",A3TAVNCAVRO1FC,B00062NHH0,DG,"Good quality T-Shirt.  Fabric is nice cotton.  I am 6' and 160lbs.  I wear a form fitting pilot uniform shirt over this t-shirt.  No issues.
I would buy this product again.  No issue with length.  If you have an exceptionally long torso there might be but if you are normal not issues.",Good quality T-Shirt,1408406400,Medium,White,,,,,,
5,TRUE,"08 19, 2014",A339WW8W965W3L,B00062NHH0,Ashen-Shugar,"The length is really good, these shirts are perfect for wearing under button up shirts. They have a long enough tail to stay tucked in through hours of sitting at a desk, even through jumping up every time the boss calls. The material is thin enough to feel like it will last while not being too thick to be able to tuck in with another shirt over. Will definitely order more.",Nice shirts,1408406400,X-Large,White,,,,,,
5,TRUE,"08 19, 2014",A2B4H0FRZGF91G,B00062NHH0,Amazon Customer,"Soft, long and stays black after many washes.",The best,1408406400,Large,Black,,,,,,
5,TRUE,"08 18, 2014",A34ERQTCB7AL5Z,B00062NHH0,Mario Zhu,Pretty good,Five Stars,1408320000,Large,White/Black/Heather Grey,,,,,,
5,FALSE,"08 17, 2014",A17WX4E5F9ZXMS,B00062NHH0,Robert Bobby G,My favorite under shirts. Comfortable and high quality. Last forever. I will never go back to Hanes or Fruit of the Loom after wearing these. Worth the extra $$ since they last longer and are far more comfortable. Right length and stay tucked in all day.,My favorite under shirts,1408233600,Large,White,,,,,,
